Measured Point,Vol.,Conc.,Cond. 185,Temp. 185,Cond. 187,Temp. 187,
,ml,mg/l,µS/cm,°C,µS/cm,°C,
0,250.0,0.00,105.8,10.7,105.4,10.7,
1,250.5,19.96,220.7,10.7,220.9,10.6,
2,251.0,39.84,335.8,10.7,334.7,10.6,
3,251.5,59.64,448.4,10.7,447.0,10.6,
4,252.0,79.37,562.2,10.7,560.3,10.6,
5,252.5,99.01,685.4,10.7,683.1,10.6,
Date/Time,Measured Point,Cond. 185,Cond. 187,Temp. 185,Temp. 187,
6/18/2016 11:19:36 AM,4081,43.7,35.6,15.2,15.1,
6/18/2016 11:19:37 AM,4082,43.7,35.5,15.2,15.1,
6/18/2016 11:19:38 AM,4083,43.6,35.5,15.2,15.1,
6/18/2016 11:19:39 AM,4084,43.6,35.5,15.2,15.1,
6/18/2016 11:19:40 AM,4085,43.6,35.5,15.2,15.1,
6/18/2016 11:19:41 AM,4086,43.6,35.5,15.2,15.1,
6/18/2016 11:19:42 AM,4087,43.6,35.4,15.2,15.1,
6/18/2016 11:19:43 AM,4088,43.6,35.4,15.2,15.1,
6/18/2016 11:19:44 AM,4089,43.5,35.4,15.2,15.1,
6/18/2016 11:19:45 AM,4090,43.5,35.4,15.2,15.1,
6/18/2016 11:19:46 AM,4091,43.5,35.4,15.2,15.1,
6/18/2016 11:19:47 AM,4092,43.5,35.4,15.2,15.1,
6/18/2016 11:19:48 AM,4093,43.4,35.4,15.2,15.1,
6/18/2016 11:19:49 AM,4094,43.4,35.4,15.2,15.1,
6/18/2016 11:19:50 AM,4095,43.4,35.4,15.2,15.1,
6/18/2016 11:19:51 AM,4096,43.4,35.4,15.2,15.1,
6/18/2016 11:19:52 AM,4097,43.3,35.4,15.2,15.1,
6/18/2016 11:19:53 AM,4098,43.3,35.3,15.2,15.1,
6/18/2016 11:19:54 AM,4099,43.3,35.3,15.2,15.1,
6/18/2016 11:19:55 AM,4100,43.2,35.3,15.2,15.1,
6/18/2016 11:19:56 AM,4101,43.2,35.3,15.2,15.1,
6/18/2016 11:19:57 AM,4102,43.2,35.3,15.2,15.1,
6/18/2016 11:19:58 AM,4103,43.2,35.2,15.2,15.1,
6/18/2016 11:19:59 AM,4104,43.2,35.2,15.2,15.1,
6/18/2016 11:20:00 AM,4105,43.2,35.1,15.2,15.1,
6/18/2016 11:20:01 AM,4106,43.1,35.1,15.2,15.1,
6/18/2016 11:20:02 AM,4107,43.1,35.0,15.2,15.1,
6/18/2016 11:20:03 AM,4108,43.1,35.0,15.2,15.1,
6/18/2016 11:20:04 AM,4109,43.1,35.0,15.2,15.1,
6/18/2016 11:20:05 AM,4110,43.1,35.0,15.2,15.1,
6/18/2016 11:20:06 AM,4111,43.0,35.0,15.2,15.1,
6/18/2016 11:20:07 AM,4112,43.0,35.1,15.2,15.1,
6/18/2016 11:20:08 AM,4113,43.0,35.1,15.2,15.1,
6/18/2016 11:20:09 AM,4114,43.0,35.1,15.2,15.1,
6/18/2016 11:20:10 AM,4115,42.9,35.1,15.2,15.1,
6/18/2016 11:20:11 AM,4116,42.9,35.0,15.2,15.1,
6/18/2016 11:20:12 AM,4117,42.8,35.0,15.2,15.1,
6/18/2016 11:20:13 AM,4118,42.8,35.0,15.2,15.1,
6/18/2016 11:20:14 AM,4119,42.8,34.9,15.2,15.1,
6/18/2016 11:20:15 AM,4120,42.8,34.9,15.2,15.1,
6/18/2016 11:20:16 AM,4121,42.7,34.9,15.2,15.1,
6/18/2016 11:20:17 AM,4122,42.7,34.9,15.2,15.1,
6/18/2016 11:20:18 AM,4123,42.7,34.9,15.2,15.1,
6/18/2016 11:20:19 AM,4124,42.7,34.9,15.2,15.1,
6/18/2016 11:20:20 AM,4125,42.6,34.9,15.2,15.1,
6/18/2016 11:20:21 AM,4126,42.6,34.9,15.2,15.1,
6/18/2016 11:20:22 AM,4127,42.6,34.8,15.2,15.1,
6/18/2016 11:20:23 AM,4128,42.6,34.8,15.2,15.1,
6/18/2016 11:20:24 AM,4129,42.6,34.8,15.2,15.1,
6/18/2016 11:20:25 AM,4130,42.5,34.8,15.2,15.1,
6/18/2016 11:20:26 AM,4131,42.5,34.7,15.2,15.1,
6/18/2016 11:20:27 AM,4132,42.5,34.7,15.2,15.1,
6/18/2016 11:20:28 AM,4133,42.5,34.6,15.2,15.1,
6/18/2016 11:20:29 AM,4134,42.5,34.6,15.2,15.1,
6/18/2016 11:20:30 AM,4135,42.5,34.6,15.2,15.1,
6/18/2016 11:20:31 AM,4136,42.4,34.6,15.2,15.1,
6/18/2016 11:20:32 AM,4137,42.4,34.6,15.2,15.1,
6/18/2016 11:20:33 AM,4138,42.4,34.6,15.2,15.1,
6/18/2016 11:20:34 AM,4139,42.3,34.5,15.2,15.1,
6/18/2016 11:20:35 AM,4140,42.3,34.5,15.2,15.1,
6/18/2016 11:20:36 AM,4141,42.3,34.5,15.2,15.1,
6/18/2016 11:20:37 AM,4142,42.3,34.5,15.2,15.1,
6/18/2016 11:20:38 AM,4143,42.2,34.5,15.2,15.1,
6/18/2016 11:20:39 AM,4144,42.2,34.5,15.2,15.1,
6/18/2016 11:20:40 AM,4145,42.2,34.5,15.2,15.1,
6/18/2016 11:20:41 AM,4146,42.2,34.5,15.2,15.1,
6/18/2016 11:20:42 AM,4147,42.1,34.5,15.2,15.1,
6/18/2016 11:20:43 AM,4148,42.1,34.5,15.2,15.1,
6/18/2016 11:20:44 AM,4149,42.1,34.5,15.2,15.1,
6/18/2016 11:20:45 AM,4150,42.1,34.5,15.2,15.1,
6/18/2016 11:20:46 AM,4151,42.1,34.4,15.2,15.1,
6/18/2016 11:20:47 AM,4152,42.1,34.4,15.2,15.1,
6/18/2016 11:20:48 AM,4153,42.1,34.4,15.2,15.1,
6/18/2016 11:20:49 AM,4154,42.0,34.4,15.2,15.1,
6/18/2016 11:20:50 AM,4155,42.0,34.3,15.2,15.1,
6/18/2016 11:20:51 AM,4156,42.0,34.3,15.2,15.1,
6/18/2016 11:20:52 AM,4157,42.0,34.3,15.2,15.1,
6/18/2016 11:20:53 AM,4158,42.0,34.3,15.2,15.1,
6/18/2016 11:20:54 AM,4159,42.0,34.3,15.2,15.1,
6/18/2016 11:20:55 AM,4160,42.0,34.3,15.2,15.1,
6/18/2016 11:20:56 AM,4161,42.0,34.3,15.2,15.1,
6/18/2016 11:20:57 AM,4162,42.0,34.3,15.2,15.1,
6/18/2016 11:20:58 AM,4163,41.9,34.3,15.2,15.1,
6/18/2016 11:20:59 AM,4164,41.9,34.2,15.2,15.1,
6/18/2016 11:21:00 AM,4165,41.8,34.2,15.2,15.1,
6/18/2016 11:21:01 AM,4166,41.8,34.2,15.2,15.1,
6/18/2016 11:21:02 AM,4167,41.7,34.2,15.2,15.1,
6/18/2016 11:21:03 AM,4168,41.7,34.1,15.2,15.1,
6/18/2016 11:21:04 AM,4169,41.7,34.1,15.2,15.1,
6/18/2016 11:21:05 AM,4170,41.7,34.1,15.2,15.1,
6/18/2016 11:21:06 AM,4171,41.6,34.1,15.2,15.1,
6/18/2016 11:21:07 AM,4172,41.6,34.1,15.2,15.1,
6/18/2016 11:21:08 AM,4173,41.6,34.1,15.2,15.1,
6/18/2016 11:21:09 AM,4174,41.6,34.0,15.2,15.1,
6/18/2016 11:21:10 AM,4175,41.6,34.0,15.2,15.1,
6/18/2016 11:21:11 AM,4176,41.5,34.0,15.2,15.1,
6/18/2016 11:21:12 AM,4177,41.5,34.0,15.2,15.1,
6/18/2016 11:21:13 AM,4178,41.5,34.0,15.2,15.1,
6/18/2016 11:21:14 AM,4179,41.5,34.0,15.2,15.1,
6/18/2016 11:21:15 AM,4180,41.5,33.9,15.2,15.1,
6/18/2016 11:21:16 AM,4181,41.5,33.9,15.2,15.1,
6/18/2016 11:21:17 AM,4182,41.4,33.9,15.2,15.1,
6/18/2016 11:21:18 AM,4183,41.4,33.9,15.2,15.1,
6/18/2016 11:21:19 AM,4184,41.4,33.9,15.2,15.1,
6/18/2016 11:21:20 AM,4185,41.3,33.9,15.2,15.1,
6/18/2016 11:21:21 AM,4186,41.3,33.9,15.2,15.1,
6/18/2016 11:21:22 AM,4187,41.3,33.9,15.2,15.1,
6/18/2016 11:21:23 AM,4188,41.3,33.9,15.2,15.1,
6/18/2016 11:21:24 AM,4189,41.3,33.9,15.2,15.1,
6/18/2016 11:21:25 AM,4190,41.2,33.8,15.2,15.1,
6/18/2016 11:21:26 AM,4191,41.2,33.8,15.2,15.1,
6/18/2016 11:21:27 AM,4192,41.2,33.8,15.2,15.1,
6/18/2016 11:21:28 AM,4193,41.2,33.8,15.2,15.1,
6/18/2016 11:21:29 AM,4194,41.2,33.8,15.2,15.1,
6/18/2016 11:21:30 AM,4195,41.1,33.8,15.2,15.1,
6/18/2016 11:21:31 AM,4196,41.1,33.7,15.2,15.1,
6/18/2016 11:21:32 AM,4197,41.1,33.7,15.2,15.1,
6/18/2016 11:21:33 AM,4198,41.1,33.7,15.2,15.1,
6/18/2016 11:21:34 AM,4199,41.1,33.7,15.2,15.1,
6/18/2016 11:21:35 AM,4200,41.1,33.7,15.2,15.1,
6/18/2016 11:21:36 AM,4201,41.1,33.7,15.2,15.1,
6/18/2016 11:21:37 AM,4202,41.1,33.6,15.2,15.1,
6/18/2016 11:21:38 AM,4203,41.0,33.6,15.2,15.1,
6/18/2016 11:21:39 AM,4204,41.0,33.5,15.2,15.1,
6/18/2016 11:21:40 AM,4205,40.9,33.5,15.2,15.1,
6/18/2016 11:21:41 AM,4206,40.9,33.5,15.2,15.1,
6/18/2016 11:21:42 AM,4207,40.9,33.5,15.2,15.1,
6/18/2016 11:21:43 AM,4208,40.9,33.5,15.2,15.1,
6/18/2016 11:21:44 AM,4209,40.8,33.5,15.2,15.1,
6/18/2016 11:21:45 AM,4210,40.8,33.5,15.2,15.1,
6/18/2016 11:21:46 AM,4211,40.8,33.5,15.2,15.1,
6/18/2016 11:21:47 AM,4212,40.8,33.4,15.2,15.1,
6/18/2016 11:21:48 AM,4213,40.8,33.4,15.2,15.1,
6/18/2016 11:21:49 AM,4214,40.8,33.4,15.2,15.1,
6/18/2016 11:21:50 AM,4215,40.8,33.4,15.2,15.1,
6/18/2016 11:21:51 AM,4216,40.7,33.4,15.2,15.1,
6/18/2016 11:21:52 AM,4217,40.7,33.4,15.2,15.1,
6/18/2016 11:21:53 AM,4218,40.7,33.4,15.2,15.1,
6/18/2016 11:21:54 AM,4219,40.7,33.4,15.2,15.1,
6/18/2016 11:21:55 AM,4220,40.6,33.4,15.2,15.1,
6/18/2016 11:21:56 AM,4221,40.6,33.4,15.2,15.1,
6/18/2016 11:21:57 AM,4222,40.6,33.3,15.2,15.1,
6/18/2016 11:21:58 AM,4223,40.6,33.3,15.2,15.1,
6/18/2016 11:21:59 AM,4224,40.6,33.3,15.2,15.1,
6/18/2016 11:22:00 AM,4225,40.6,33.3,15.2,15.1,
6/18/2016 11:22:01 AM,4226,40.6,33.3,15.2,15.1,
6/18/2016 11:22:02 AM,4227,40.5,33.3,15.2,15.1,
6/18/2016 11:22:03 AM,4228,40.5,33.3,15.2,15.1,
6/18/2016 11:22:04 AM,4229,40.4,33.2,15.2,15.1,
6/18/2016 11:22:05 AM,4230,40.4,33.2,15.2,15.1,
6/18/2016 11:22:06 AM,4231,40.3,33.2,15.2,15.1,
6/18/2016 11:22:07 AM,4232,40.3,33.2,15.2,15.1,
6/18/2016 11:22:08 AM,4233,40.3,33.2,15.2,15.1,
6/18/2016 11:22:09 AM,4234,40.3,33.2,15.2,15.1,
6/18/2016 11:22:10 AM,4235,40.3,33.1,15.2,15.1,
6/18/2016 11:22:11 AM,4236,40.3,33.1,15.2,15.1,
6/18/2016 11:22:12 AM,4237,40.3,33.1,15.2,15.1,
6/18/2016 11:22:13 AM,4238,40.2,33.0,15.2,15.1,
6/18/2016 11:22:14 AM,4239,40.2,33.0,15.2,15.1,
6/18/2016 11:22:15 AM,4240,40.2,33.0,15.2,15.1,
6/18/2016 11:22:16 AM,4241,40.2,33.0,15.2,15.1,
6/18/2016 11:22:17 AM,4242,40.2,33.0,15.2,15.1,
6/18/2016 11:22:18 AM,4243,40.2,33.0,15.2,15.1,
6/18/2016 11:22:19 AM,4244,40.2,32.9,15.2,15.1,
6/18/2016 11:22:20 AM,4245,40.1,32.9,15.2,15.1,
6/18/2016 11:22:21 AM,4246,40.1,32.9,15.2,15.1,
6/18/2016 11:22:22 AM,4247,40.1,32.9,15.2,15.1,
6/18/2016 11:22:23 AM,4248,40.1,32.9,15.2,15.1,
6/18/2016 11:22:24 AM,4249,40.1,32.9,15.2,15.1,
6/18/2016 11:22:25 AM,4250,40.0,32.9,15.2,15.1,
6/18/2016 11:22:26 AM,4251,40.0,32.9,15.2,15.1,
6/18/2016 11:22:27 AM,4252,40.0,32.8,15.2,15.1,
6/18/2016 11:22:28 AM,4253,39.9,32.8,15.2,15.1,
6/18/2016 11:22:29 AM,4254,39.9,32.8,15.2,15.1,
6/18/2016 11:22:30 AM,4255,39.9,32.8,15.2,15.1,
6/18/2016 11:22:31 AM,4256,39.9,32.8,15.2,15.1,
6/18/2016 11:22:32 AM,4257,39.8,32.8,15.2,15.1,
6/18/2016 11:22:33 AM,4258,39.8,32.7,15.2,15.1,
6/18/2016 11:22:34 AM,4259,39.8,32.7,15.2,15.1,
6/18/2016 11:22:35 AM,4260,39.8,32.7,15.2,15.1,
6/18/2016 11:22:36 AM,4261,39.8,32.7,15.2,15.1,
6/18/2016 11:22:37 AM,4262,39.8,32.7,15.2,15.1,
6/18/2016 11:22:38 AM,4263,39.8,32.7,15.2,15.1,
6/18/2016 11:22:39 AM,4264,39.7,32.7,15.2,15.1,
6/18/2016 11:22:40 AM,4265,39.7,32.7,15.2,15.1,
6/18/2016 11:22:41 AM,4266,39.7,32.7,15.2,15.1,
6/18/2016 11:22:42 AM,4267,39.7,32.6,15.2,15.1,
6/18/2016 11:22:43 AM,4268,39.7,32.6,15.2,15.1,
6/18/2016 11:22:44 AM,4269,39.7,32.6,15.2,15.1,
6/18/2016 11:22:45 AM,4270,39.6,32.6,15.2,15.1,
6/18/2016 11:22:46 AM,4271,39.6,32.6,15.2,15.1,
6/18/2016 11:22:47 AM,4272,39.6,32.6,15.2,15.1,
6/18/2016 11:22:48 AM,4273,39.6,32.6,15.2,15.1,
6/18/2016 11:22:49 AM,4274,39.6,32.5,15.2,15.1,
6/18/2016 11:22:50 AM,4275,39.6,32.5,15.2,15.1,
6/18/2016 11:22:51 AM,4276,39.6,32.5,15.2,15.1,
6/18/2016 11:22:52 AM,4277,39.5,32.4,15.2,15.1,
6/18/2016 11:22:53 AM,4278,39.5,32.4,15.2,15.1,
6/18/2016 11:22:54 AM,4279,39.4,32.4,15.2,15.1,
6/18/2016 11:22:55 AM,4280,39.4,32.4,15.2,15.1,
6/18/2016 11:22:56 AM,4281,39.4,32.4,15.2,15.1,
6/18/2016 11:22:57 AM,4282,39.4,32.4,15.2,15.1,
6/18/2016 11:22:58 AM,4283,39.4,32.4,15.2,15.1,
6/18/2016 11:22:59 AM,4284,39.3,32.4,15.2,15.1,
6/18/2016 11:23:00 AM,4285,39.3,32.4,15.2,15.1,
6/18/2016 11:23:01 AM,4286,39.3,32.4,15.2,15.1,
6/18/2016 11:23:02 AM,4287,39.3,32.3,15.2,15.1,
6/18/2016 11:23:03 AM,4288,39.3,32.3,15.2,15.1,
6/18/2016 11:23:04 AM,4289,39.3,32.3,15.2,15.1,
6/18/2016 11:23:05 AM,4290,39.3,32.3,15.2,15.1,
6/18/2016 11:23:06 AM,4291,39.3,32.3,15.2,15.1,
6/18/2016 11:23:07 AM,4292,39.2,32.3,15.2,15.1,
6/18/2016 11:23:08 AM,4293,39.2,32.2,15.2,15.1,
6/18/2016 11:23:09 AM,4294,39.2,32.2,15.2,15.1,
6/18/2016 11:23:10 AM,4295,39.2,32.2,15.2,15.1,
6/18/2016 11:23:11 AM,4296,39.1,32.2,15.2,15.1,
6/18/2016 11:23:12 AM,4297,39.1,32.2,15.2,15.1,
6/18/2016 11:23:13 AM,4298,39.1,32.1,15.2,15.1,
6/18/2016 11:23:14 AM,4299,39.1,32.1,15.2,15.1,
6/18/2016 11:23:15 AM,4300,39.1,32.1,15.2,15.1,
6/18/2016 11:23:16 AM,4301,39.1,32.1,15.2,15.1,
6/18/2016 11:23:17 AM,4302,39.1,32.1,15.2,15.1,
6/18/2016 11:23:18 AM,4303,39.0,32.1,15.2,15.1,
6/18/2016 11:23:19 AM,4304,39.0,32.1,15.2,15.1,
6/18/2016 11:23:20 AM,4305,38.9,32.0,15.2,15.1,
6/18/2016 11:23:21 AM,4306,38.9,32.0,15.2,15.1,
6/18/2016 11:23:22 AM,4307,38.9,32.0,15.2,15.1,
6/18/2016 11:23:23 AM,4308,38.9,32.0,15.2,15.1,
6/18/2016 11:23:24 AM,4309,38.8,32.0,15.2,15.1,
6/18/2016 11:23:25 AM,4310,38.8,32.0,15.2,15.1,
6/18/2016 11:23:26 AM,4311,38.8,32.0,15.2,15.1,
6/18/2016 11:23:27 AM,4312,38.8,32.0,15.2,15.1,
6/18/2016 11:23:28 AM,4313,38.8,31.9,15.2,15.2,
6/18/2016 11:23:29 AM,4314,38.8,31.9,15.2,15.1,
6/18/2016 11:23:30 AM,4315,38.8,31.9,15.2,15.1,
6/18/2016 11:23:31 AM,4316,38.7,31.9,15.2,15.1,
6/18/2016 11:23:32 AM,4317,38.7,31.9,15.2,15.1,
6/18/2016 11:23:33 AM,4318,38.7,31.9,15.2,15.1,
6/18/2016 11:23:34 AM,4319,38.7,31.9,15.2,15.1,
6/18/2016 11:23:35 AM,4320,38.7,31.9,15.2,15.1,
6/18/2016 11:23:36 AM,4321,38.7,31.9,15.2,15.1,
6/18/2016 11:23:37 AM,4322,38.7,31.9,15.2,15.1,
6/18/2016 11:23:38 AM,4323,38.7,31.9,15.2,15.1,
6/18/2016 11:23:39 AM,4324,38.6,31.9,15.2,15.1,
6/18/2016 11:23:40 AM,4325,38.6,31.9,15.2,15.1,
6/18/2016 11:23:41 AM,4326,38.6,31.9,15.2,15.1,
6/18/2016 11:23:42 AM,4327,38.5,31.9,15.2,15.2,
6/18/2016 11:23:43 AM,4328,38.5,31.8,15.2,15.2,
6/18/2016 11:23:44 AM,4329,38.5,31.8,15.2,15.2,
6/18/2016 11:23:45 AM,4330,38.4,31.8,15.2,15.2,
6/18/2016 11:23:46 AM,4331,38.4,31.8,15.2,15.2,
6/18/2016 11:23:47 AM,4332,38.4,31.8,15.2,15.2,
6/18/2016 11:23:48 AM,4333,38.4,31.8,15.2,15.2,
6/18/2016 11:23:49 AM,4334,38.3,31.7,15.2,15.2,
6/18/2016 11:23:50 AM,4335,38.3,31.7,15.2,15.2,
6/18/2016 11:23:51 AM,4336,38.3,31.7,15.2,15.2,
6/18/2016 11:23:52 AM,4337,38.3,31.6,15.2,15.2,
6/18/2016 11:23:53 AM,4338,38.3,31.6,15.2,15.2,
6/18/2016 11:23:54 AM,4339,38.3,31.6,15.2,15.2,
6/18/2016 11:23:55 AM,4340,38.3,31.6,15.2,15.2,
6/18/2016 11:23:56 AM,4341,38.2,31.6,15.2,15.2,
6/18/2016 11:23:57 AM,4342,38.2,31.6,15.2,15.2,
6/18/2016 11:23:58 AM,4343,38.2,31.6,15.2,15.2,
6/18/2016 11:23:59 AM,4344,38.2,31.6,15.2,15.2,
6/18/2016 11:24:00 AM,4345,38.2,31.5,15.2,15.2,
6/18/2016 11:24:01 AM,4346,38.2,31.5,15.2,15.2,
6/18/2016 11:24:02 AM,4347,38.1,31.5,15.2,15.2,
6/18/2016 11:24:03 AM,4348,38.1,31.5,15.2,15.2,
6/18/2016 11:24:04 AM,4349,38.1,31.5,15.2,15.2,
6/18/2016 11:24:05 AM,4350,38.0,31.5,15.2,15.2,
6/18/2016 11:24:06 AM,4351,38.0,31.5,15.2,15.2,
6/18/2016 11:24:07 AM,4352,38.0,31.4,15.2,15.2,
6/18/2016 11:24:08 AM,4353,38.0,31.4,15.2,15.2,
6/18/2016 11:24:09 AM,4354,38.0,31.4,15.2,15.2,
6/18/2016 11:24:10 AM,4355,38.0,31.4,15.2,15.2,
6/18/2016 11:24:11 AM,4356,38.0,31.4,15.2,15.2,
6/18/2016 11:24:12 AM,4357,38.0,31.4,15.2,15.2,
6/18/2016 11:24:13 AM,4358,37.9,31.4,15.2,15.2,
6/18/2016 11:24:14 AM,4359,37.9,31.4,15.2,15.2,
6/18/2016 11:24:15 AM,4360,37.9,31.4,15.2,15.2,
6/18/2016 11:24:16 AM,4361,37.8,31.4,15.2,15.2,
6/18/2016 11:24:17 AM,4362,37.8,31.4,15.2,15.2,
6/18/2016 11:24:18 AM,4363,37.8,31.3,15.2,15.2,
6/18/2016 11:24:19 AM,4364,37.8,31.3,15.2,15.2,
6/18/2016 11:24:20 AM,4365,37.8,31.2,15.2,15.2,
6/18/2016 11:24:21 AM,4366,37.8,31.2,15.2,15.2,
6/18/2016 11:24:22 AM,4367,37.8,31.2,15.2,15.2,
6/18/2016 11:24:23 AM,4368,37.8,31.2,15.2,15.2,
6/18/2016 11:24:24 AM,4369,37.8,31.2,15.2,15.2,
6/18/2016 11:24:25 AM,4370,37.7,31.2,15.2,15.2,
6/18/2016 11:24:26 AM,4371,37.7,31.2,15.2,15.2,
6/18/2016 11:24:27 AM,4372,37.7,31.2,15.2,15.2,
6/18/2016 11:24:28 AM,4373,37.6,31.2,15.2,15.2,
6/18/2016 11:24:29 AM,4374,37.6,31.2,15.2,15.2,
6/18/2016 11:24:30 AM,4375,37.6,31.2,15.2,15.2,
6/18/2016 11:24:31 AM,4376,37.6,31.1,15.2,15.2,
6/18/2016 11:24:32 AM,4377,37.6,31.1,15.2,15.2,
6/18/2016 11:24:33 AM,4378,37.6,31.1,15.2,15.2,
6/18/2016 11:24:34 AM,4379,37.5,31.1,15.2,15.2,
6/18/2016 11:24:35 AM,4380,37.5,31.1,15.2,15.2,
6/18/2016 11:24:36 AM,4381,37.5,31.1,15.2,15.2,
6/18/2016 11:24:37 AM,4382,37.4,31.0,15.2,15.2,
6/18/2016 11:24:38 AM,4383,37.4,31.0,15.2,15.2,
6/18/2016 11:24:39 AM,4384,37.4,31.0,15.2,15.2,
6/18/2016 11:24:40 AM,4385,37.4,31.0,15.2,15.2,
6/18/2016 11:24:41 AM,4386,37.4,31.0,15.2,15.2,
6/18/2016 11:24:42 AM,4387,37.4,30.9,15.2,15.2,
6/18/2016 11:24:43 AM,4388,37.4,30.9,15.2,15.2,
6/18/2016 11:24:44 AM,4389,37.4,30.9,15.2,15.2,
6/18/2016 11:24:45 AM,4390,37.4,30.9,15.2,15.2,
6/18/2016 11:24:46 AM,4391,37.3,30.9,15.2,15.2,
6/18/2016 11:24:47 AM,4392,37.3,30.9,15.2,15.2,
6/18/2016 11:24:48 AM,4393,37.3,30.9,15.2,15.2,
6/18/2016 11:24:49 AM,4394,37.3,30.9,15.2,15.2,
6/18/2016 11:24:50 AM,4395,37.3,30.9,15.2,15.2,
6/18/2016 11:24:51 AM,4396,37.3,30.9,15.2,15.2,
6/18/2016 11:24:52 AM,4397,37.3,30.9,15.2,15.2,
6/18/2016 11:24:53 AM,4398,37.2,30.8,15.3,15.2,
6/18/2016 11:24:54 AM,4399,37.2,30.8,15.3,15.2,
6/18/2016 11:24:55 AM,4400,37.2,30.8,15.3,15.2,
6/18/2016 11:24:56 AM,4401,37.2,30.8,15.3,15.2,
6/18/2016 11:24:57 AM,4402,37.2,30.8,15.3,15.2,
6/18/2016 11:24:58 AM,4403,37.2,30.8,15.3,15.2,
6/18/2016 11:24:59 AM,4404,37.1,30.8,15.3,15.2,
6/18/2016 11:25:00 AM,4405,37.1,30.8,15.3,15.2,
6/18/2016 11:25:01 AM,4406,37.1,30.8,15.3,15.2,
6/18/2016 11:25:02 AM,4407,37.1,30.8,15.3,15.2,
6/18/2016 11:25:03 AM,4408,37.1,30.7,15.3,15.2,
6/18/2016 11:25:04 AM,4409,37.1,30.7,15.3,15.2,
6/18/2016 11:25:05 AM,4410,37.0,30.7,15.3,15.2,
6/18/2016 11:25:06 AM,4411,37.0,30.7,15.3,15.2,
6/18/2016 11:25:07 AM,4412,36.9,30.6,15.3,15.2,
6/18/2016 11:25:08 AM,4413,36.9,30.6,15.3,15.2,
6/18/2016 11:25:09 AM,4414,36.9,30.6,15.3,15.2,
6/18/2016 11:25:10 AM,4415,36.9,30.6,15.3,15.2,
6/18/2016 11:25:11 AM,4416,36.9,30.6,15.3,15.2,
6/18/2016 11:25:12 AM,4417,36.9,30.6,15.3,15.2,
6/18/2016 11:25:13 AM,4418,36.9,30.5,15.3,15.2,
6/18/2016 11:25:14 AM,4419,36.9,30.5,15.3,15.2,
6/18/2016 11:25:15 AM,4420,36.9,30.5,15.3,15.2,
6/18/2016 11:25:16 AM,4421,36.8,30.5,15.3,15.2,
6/18/2016 11:25:17 AM,4422,36.8,30.5,15.3,15.2,
6/18/2016 11:25:18 AM,4423,36.8,30.4,15.3,15.2,
6/18/2016 11:25:19 AM,4424,36.8,30.4,15.3,15.2,
6/18/2016 11:25:20 AM,4425,36.8,30.4,15.3,15.2,
6/18/2016 11:25:21 AM,4426,36.7,30.3,15.3,15.2,
6/18/2016 11:25:22 AM,4427,36.7,30.3,15.3,15.2,
6/18/2016 11:25:23 AM,4428,36.6,30.3,15.3,15.2,
6/18/2016 11:25:24 AM,4429,36.6,30.4,15.3,15.2,
6/18/2016 11:25:25 AM,4430,36.6,30.3,15.3,15.2,
6/18/2016 11:25:26 AM,4431,36.6,30.4,15.3,15.2,
6/18/2016 11:25:27 AM,4432,36.6,30.3,15.3,15.2,
6/18/2016 11:25:28 AM,4433,36.5,30.3,15.3,15.2,
6/18/2016 11:25:29 AM,4434,36.5,30.3,15.3,15.2,
6/18/2016 11:25:30 AM,4435,36.5,30.3,15.3,15.2,
6/18/2016 11:25:31 AM,4436,36.5,30.2,15.3,15.2,
6/18/2016 11:25:32 AM,4437,36.6,30.2,15.3,15.2,
6/18/2016 11:25:33 AM,4438,36.6,30.2,15.3,15.2,
6/18/2016 11:25:34 AM,4439,36.5,30.2,15.3,15.2,
6/18/2016 11:25:35 AM,4440,36.5,30.2,15.3,15.2,
6/18/2016 11:25:36 AM,4441,36.5,30.2,15.3,15.2,
6/18/2016 11:25:37 AM,4442,36.4,30.2,15.3,15.2,
6/18/2016 11:25:38 AM,4443,36.4,30.2,15.3,15.2,
6/18/2016 11:25:39 AM,4444,36.4,30.2,15.3,15.2,
6/18/2016 11:25:40 AM,4445,36.4,30.2,15.3,15.2,
6/18/2016 11:25:41 AM,4446,36.4,30.2,15.3,15.2,
6/18/2016 11:25:42 AM,4447,36.4,30.2,15.3,15.2,
6/18/2016 11:25:43 AM,4448,36.4,30.2,15.3,15.2,
6/18/2016 11:25:44 AM,4449,36.4,30.2,15.3,15.2,
6/18/2016 11:25:45 AM,4450,36.3,30.2,15.3,15.2,
6/18/2016 11:25:46 AM,4451,36.3,30.2,15.3,15.2,
6/18/2016 11:25:47 AM,4452,36.3,30.2,15.3,15.2,
6/18/2016 11:25:48 AM,4453,36.3,30.2,15.3,15.2,
6/18/2016 11:25:49 AM,4454,36.3,30.1,15.3,15.2,
6/18/2016 11:25:50 AM,4455,36.2,30.1,15.3,15.2,
6/18/2016 11:25:51 AM,4456,36.2,30.1,15.3,15.2,
6/18/2016 11:25:52 AM,4457,36.2,30.1,15.3,15.2,
6/18/2016 11:25:53 AM,4458,36.1,30.0,15.3,15.2,
6/18/2016 11:25:54 AM,4459,36.1,30.0,15.3,15.2,
6/18/2016 11:25:55 AM,4460,36.1,30.0,15.3,15.2,
6/18/2016 11:25:56 AM,4461,36.1,30.0,15.3,15.2,
